9.830645219376791255e-01,1.913590535259567016e+00,3.589733068102805458e+00
9.830050739662621329e-01,1.914069561258404661e+00,3.611210144414150225e+00
9.829823668626305189e-01,1.914252532901314696e+00,3.619413657265470707e+00
9.825799988052804634e-01,1.917355191917539559e+00,3.667785234506337755e+00
9.825799988052804634e-01,1.917355191917539559e+00,3.667785234506337755e+00
9.811729406284205313e-01,1.917237917430051786e+00,3.702175118971701373e+00
9.811729406284205313e-01,1.917237917430051786e+00,3.702175118971701373e+00
9.795982898469538513e-01,1.916683318219767340e+00,3.735606818030009268e+00
9.817611668816533799e-01,1.923075539189616379e+00,3.777565781876013329e+00
9.811644092098540382e-01,1.924574788058718511e+00,3.827730478087802091e+00
9.811644092098540382e-01,1.924574788058718511e+00,3.827730478087802091e+00
9.802428288987526939e-01,1.923514564658055592e+00,3.857472966282058824e+00
9.802428288987526939e-01,1.923514564658055592e+00,3.857472966282058824e+00
9.788602969395449049e-01,1.922678679834035176e+00,3.885556438159866399e+00
9.788602969395449049e-01,1.922678679834035176e+00,3.885556438159866399e+00
9.795985432415443839e-01,1.927503214953518951e+00,3.924263354334022402e+00
9.795930940411201604e-01,1.929723650908995447e+00,3.951810964686729655e+00
9.780291722353738892e-01,1.928451209975154734e+00,3.970949436260343468e+00
9.819175434996892937e-01,1.938831147618919948e+00,4.034238336410067127e+00
9.825753374698520393e-01,1.940709477244583647e+00,4.045713243251119806e+00
9.805907671790142777e-01,1.937762912864789522e+00,4.053517817335662521e+00
9.794836571536121861e-01,1.941050721029682125e+00,4.092584168814848766e+00
9.791465822263906160e-01,1.941595069032731491e+00,4.099380172277403922e+00
9.790212777180236081e-01,1.941123435917985418e+00,4.112426263496807621e+00
9.795261415821494566e-01,1.945949036602920179e+00,4.150509930041281770e+00
9.799710646755213084e-01,1.947239798491017027e+00,4.158375487253293201e+00
9.799435530484402745e-01,1.947880645805581512e+00,4.169615927110578824e+00
9.792221004467175360e-01,1.952407043273592491e+00,4.203198445742159173e+00
9.775645318272029316e-01,1.952434595588620869e+00,4.214576723862104579e+00
9.769313969532336106e-01,1.952445119636492921e+00,4.218922839370474520e+00
9.765924879072815923e-01,1.952148567865021667e+00,4.239332303116498224e+00
9.767145996558179721e-01,1.952263059000727052e+00,4.243853128518686901e+00
9.769271360028183304e-01,1.954887655328414686e+00,4.256259238274672008e+00
9.769222344511656608e-01,1.957600190557719166e+00,4.270805303971017430e+00
9.739238146640807336e-01,1.955875069102975816e+00,4.284133161113417465e+00
9.732186969548050071e-01,1.955182118505758515e+00,4.286014500763917212e+00
9.742624325306974420e-01,1.957892032342501532e+00,4.299093514478165012e+00
9.757491142614017621e-01,1.964381784548771881e+00,4.328200591135983544e+00
9.757370188312786130e-01,1.964772385373015906e+00,4.331888382002935245e+00
9.754453483046262585e-01,1.966102017819348236e+00,4.341473700544394632e+00
9.760023000680164706e-01,1.971683957976320345e+00,4.360196469808836461e+00
9.752868889545865949e-01,1.971952307894500267e+00,4.363957914472297972e+00
9.748794570705138218e-01,1.972446493013125579e+00,4.371072738109040401e+00
9.726127077250050768e-01,1.971989780058159170e+00,4.381318328916552041e+00
9.712847622943813208e-01,1.970115443067521621e+00,4.378777973174733162e+00
9.730076642236010764e-01,1.975061445094917545e+00,4.393774956297292533e+00
9.744109831407199440e-01,1.980822588590293032e+00,4.410366703378916675e+00
9.770070979158979041e-01,1.988892160525152386e+00,4.432288495424739239e+00
9.735833082216336365e-01,1.983841220136726591e+00,4.429744275791994923e+00
9.732999627256072595e-01,1.984877631119026153e+00,4.435735996885217247e+00
9.731917343766843809e-01,1.985273504887950846e+00,4.438024630691718819e+00
9.758148125288066410e-01,1.991994562538141444e+00,4.456459446213221653e+00
9.778507706435118907e-01,2.001031995909470673e+00,4.478155855340207658e+00
9.761610394482674868e-01,1.998682886962026783e+00,4.475435257146363810e+00
9.710762819817079228e-01,1.990634188540199911e+00,4.459891048627075527e+00
9.711064937497062566e-01,1.991762812071750099e+00,4.469358656397520058e+00
9.713430184068299056e-01,1.992693154874670247e+00,4.472540150362876332e+00
9.696937215355166950e-01,1.994727373528506709e+00,4.479430520079390021e+00
9.690424900464819080e-01,1.994760558233621195e+00,4.479893347261084458e+00
9.740353920086490813e-01,2.005421947170553221e+00,4.506213916063818381e+00
9.730619152426825957e-01,2.005318727706916881e+00,4.506851446542845530e+00
9.740508149160133078e-01,2.008126484464946238e+00,4.515721472206180920e+00
9.720127291487884458e-01,2.005718139951692347e+00,4.511163678842060598e+00
9.727084616371705073e-01,2.013692852496688168e+00,4.530076322433396641e+00
9.731983286402483557e-01,2.016266136269312614e+00,4.535751089695020610e+00
9.726162371392719219e-01,2.016286882772154954e+00,4.536762463805376733e+00
9.727061237690993734e-01,2.016706708969526307e+00,4.538819081609959838e+00
9.743188606300576815e-01,2.021224286207736309e+00,4.548956964682585813e+00
9.739988431163620897e-01,2.022182505475873526e+00,4.551956386606950566e+00
9.767557075473165540e-01,2.029520972257365941e+00,4.568425024320442063e+00
9.750845856861687366e-01,2.029672729734550263e+00,4.567781931574849352e+00
9.775643920067745851e-01,2.035059555251629515e+00,4.579582683692455802e+00
9.723661641568823732e-01,2.030119647086227719e+00,4.571299224249875337e+00
9.724719490611788419e-01,2.030603736014739091e+00,4.573136258813950583e+00
9.698431979979315054e-01,2.027175830653256572e+00,4.566040493849612858e+00
9.671326936933297702e-01,2.024618903088548638e+00,4.558678952427335673e+00
9.690456301223684399e-01,2.030592015197979716e+00,4.571542681679004794e+00
9.696797244791818260e-01,2.034087259267953751e+00,4.579084208494903940e+00
9.687606257511752750e-01,2.031568483316424256e+00,4.574384894920417111e+00
9.684095612760935667e-01,2.030606396512985690e+00,4.572589916858756709e+00
9.695196506772488787e-01,2.034452437945313275e+00,4.580931864147419930e+00
9.688905877702371772e-01,2.037025764728650046e+00,4.585476408151604844e+00
9.681929685863855939e-01,2.036247104614229197e+00,4.583488249344233267e+00
9.673969228659707875e-01,2.035476889424334690e+00,4.581963710238275311e+00
9.743214511966115099e-01,2.051540246420577862e+00,4.619004157703376023e+00
9.743214511966115099e-01,2.051540246420577862e+00,4.619004157703376023e+00
9.692527517759408351e-01,2.044588484842003506e+00,4.602053910785197210e+00
9.690266162220625423e-01,2.044806364011293898e+00,4.603524009961788011e+00
9.642664952258183098e-01,2.036457236035875251e+00,4.584429444773298279e+00
9.642664952258183098e-01,2.036457236035875251e+00,4.584429444773298279e+00
9.636788871827087766e-01,2.036731087660116568e+00,4.583653437364262118e+00
9.645724610026787937e-01,2.038314736512215841e+00,4.587945067454326953e+00
9.648980652179020012e-01,2.040352244336838705e+00,4.591309954941953819e+00
9.648980652179020012e-01,2.040352244336838705e+00,4.591309954941953819e+00
9.646098379607641604e-01,2.040134061848115632e+00,4.591254308666928630e+00
9.632994797579610413e-01,2.040476026406024879e+00,4.591405687342346553e+00
9.631615466073636389e-01,2.040607540801117725e+00,4.591740666573318919e+00
9.636031336557930871e-01,2.042601751262045351e+00,4.596351144638548547e+00
9.643662235073768851e-01,2.043877304604084344e+00,4.600171413145921484e+00
9.642314588201542636e-01,2.044021172762925165e+00,4.600600376667674851e+00
9.644134305066260904e-01,2.044587122858251060e+00,4.602178387243850644e+00
9.644829375058682208e-01,2.044803296558729500e+00,4.602781133649343381e+00
9.659046351584064105e-01,2.048996496749376561e+00,4.611103314943123088e+00
9.669174408136161913e-01,2.052574697648918978e+00,4.619194785716948637e+00
9.673042981499082593e-01,2.053941448773968670e+00,4.622285452533573036e+00
9.669753282317933296e-01,2.057036470274263174e+00,4.628687999420487031e+00
9.668496729043496440e-01,2.058218663291464079e+00,4.631133554716723388e+00
9.662438314694707930e-01,2.057113407761878232e+00,4.630116909325219687e+00
9.651695699799626160e-01,2.055342645813455160e+00,4.626952902107414722e+00
9.686857745701054068e-01,2.061788255262002600e+00,4.642274089733136044e+00
9.633206307361159570e-01,2.052002692447653320e+00,4.620675585795369855e+00
9.595481760446464836e-01,2.045758062240110142e+00,4.606842439926529309e+00
9.595481760446464836e-01,2.045758062240110142e+00,4.606842439926529309e+00
9.600455848340903042e-01,2.049262907759272334e+00,4.614055759352619468e+00
9.587763685802079827e-01,2.045929779741088694e+00,4.608155900409978578e+00
9.597739488650436357e-01,2.049860627305280403e+00,4.616032931544907569e+00
9.597739488650436357e-01,2.049860627305280403e+00,4.616032931544907569e+00
9.616318781138055716e-01,2.054383072520082010e+00,4.629055939962770871e+00
9.620276193152788036e-01,2.055403052023155652e+00,4.631693269359735687e+00
9.615986499715027946e-01,2.054587711683568241e+00,4.630188748539482368e+00
9.604121981109149386e-01,2.052169639158381464e+00,4.625376124825582913e+00
9.599590138261859806e-01,2.051246017641022323e+00,4.623537866141937513e+00
9.591133932882117685e-01,2.050409493730436683e+00,4.621789523778102371e+00
9.591406733623484282e-01,2.053588448209381134e+00,4.629913895520694211e+00
9.601045251794444457e-01,2.056664167246639696e+00,4.636451142816387261e+00
9.578350578642292890e-01,2.050858711306516646e+00,4.626637050534476714e+00
9.562458591433661281e-01,2.047823544358062353e+00,4.621069716697833840e+00
9.556388392468743165e-01,2.046664213745283067e+00,4.618943184398953683e+00
9.608000445219726515e-01,2.058387651198456680e+00,4.646793549454889316e+00
9.597725474642964105e-01,2.056917820434987387e+00,4.643954317390566189e+00
9.597725474642964105e-01,2.056917820434987387e+00,4.643954317390566189e+00
9.593800785116045615e-01,2.056356395041052387e+00,4.642869827243942815e+00
9.581759598414903989e-01,2.053715395789652565e+00,4.640157318411008092e+00
9.579810241404875804e-01,2.052841532887235143e+00,4.639366659613425981e+00
9.579810241404875804e-01,2.052841532887235143e+00,4.639366659613425981e+00
9.538513461051115749e-01,2.044969930474035191e+00,4.623184190500269075e+00
9.523023901936759072e-01,2.042090740777348312e+00,4.617118392884872691e+00
9.506902291232829372e-01,2.040241388992674487e+00,4.612237606897187980e+00
9.506619615047323668e-01,2.041610822944425419e+00,4.616691511539166015e+00
9.549030973549761381e-01,2.048349447671436341e+00,4.635631517900760556e+00
9.565230670988635886e-01,2.050923373279724071e+00,4.642865956583750453e+00
9.539898482128708057e-01,2.045233661053083019e+00,4.631953063572952445e+00
9.535682023473474045e-01,2.046345036678558937e+00,4.633477279371248869e+00
9.532760059513780693e-01,2.045970076519171066e+00,4.632553485685515504e+00
9.557881180374104835e-01,2.051464226359458021e+00,4.645897290833012505e+00
9.566240038703567317e-01,2.053233122503401287e+00,4.649930541603999323e+00
9.503572363303592896e-01,2.040168440032736008e+00,4.622246644320786579e+00
9.503572363303592896e-01,2.040168440032736008e+00,4.622246644320786579e+00
9.478106110921630245e-01,2.032362616004646849e+00,4.608789953010204776e+00
9.476605810595133406e-01,2.031902528669873753e+00,4.608402595703982030e+00
9.476605810595133406e-01,2.031902528669873753e+00,4.608402595703982030e+00
9.459557476938486031e-01,2.029722160918902230e+00,4.604998650055326159e+00
9.453482500968612978e-01,2.028855021100928191e+00,4.603250828432566166e+00
9.446161655751419417e-01,2.027610013678466494e+00,4.601034976895950201e+00
9.453487993596036976e-01,2.027265760516744120e+00,4.604194463605566057e+00
9.455713911798798721e-01,2.027377731874222988e+00,4.605097800569097011e+00
9.464296195857231364e-01,2.029034681353476977e+00,4.609581202167068348e+00
9.447784941761995237e-01,2.027503052753293122e+00,4.606452166654432467e+00
9.444483123556292048e-01,2.027078378009850468e+00,4.605836796686472390e+00
9.445965953883813659e-01,2.027821156509410194e+00,4.608309178001412931e+00
9.496544963111986926e-01,2.038195654583288885e+00,4.634789152934671641e+00
9.515072847637107145e-01,2.041873257121016749e+00,4.643895884822587306e+00
9.510178775077724467e-01,2.040099899610367196e+00,4.639954063930098016e+00
9.490540311693903552e-01,2.035700739285318139e+00,4.632054095863298748e+00
9.471562642158598555e-01,2.031043608113124677e+00,4.622861524162957814e+00
9.510421694543943483e-01,2.040454635064826050e+00,4.643705097010304428e+00
9.537376763513887301e-01,2.046716441907042050e+00,4.659330565167748794e+00
9.472871964358844377e-01,2.031762414107047832e+00,4.626953601768570401e+00
9.453348243953495489e-01,2.026993318561357782e+00,4.617030992625764441e+00
9.473994179127563919e-01,2.031916464741537531e+00,4.629487274232192640e+00
9.480615702437966696e-01,2.033703501621174858e+00,4.633705547648109935e+00
9.478284458298282811e-01,2.032977381996753596e+00,4.631470348155452221e+00
9.499782784851246165e-01,2.037276899825666732e+00,4.643084776259502888e+00
9.507926111583923090e-01,2.038867889099166497e+00,4.647445551021363030e+00
9.508385033188532232e-01,2.038977343758754834e+00,4.648047987702540240e+00
9.484114356558920322e-01,2.033101234775036570e+00,4.635771178178149654e+00
9.478189607895064484e-01,2.031880086148809106e+00,4.633112224649288180e+00
9.461890836796874593e-01,2.029557794692145922e+00,4.626005773892541306e+00
9.464184579645895656e-01,2.029606971932271353e+00,4.627241672932070671e+00
9.464367664419424120e-01,2.029435373762228600e+00,4.627405667557015434e+00
9.456517799244501532e-01,2.028527355220088868e+00,4.623826063042034917e+00
9.456517799244501532e-01,2.028527355220088868e+00,4.623826063042034917e+00
9.451025394070818875e-01,2.026543453051717236e+00,4.621078766613894828e+00
9.444676412243644403e-01,2.025704356645671389e+00,4.617904783243425904e+00
9.443191381410996899e-01,2.024534993901462521e+00,4.616716616717721600e+00
9.442624150107267189e-01,2.024088337078352673e+00,4.616262777489197333e+00
9.423086196430799921e-01,2.018391164074792243e+00,4.602729473673564442e+00
9.454746106834200914e-01,2.028957301431900007e+00,4.623631115515434153e+00
9.458271219687623965e-01,2.030072798232970488e+00,4.625837760557394596e+00
9.450810999067368323e-01,2.026639013885809248e+00,4.617602760884842006e+00
9.408319519799912545e-01,2.013073435058866600e+00,4.589144378892458853e+00
9.406537456424514110e-01,2.011936133819960837e+00,4.586896180420847458e+00
9.400107012880689616e-01,2.010973967285918818e+00,4.583846726338939526e+00
9.389347005993315953e-01,2.010019757425148157e+00,4.579129164741010172e+00
9.386875711172797399e-01,2.009568974425953503e+00,4.577785322595762985e+00
9.392482506832496858e-01,2.008816876880491709e+00,4.577317454792192208e+00
9.396720319614740857e-01,2.008017150767241077e+00,4.574717603769669516e+00
9.397944852557739148e-01,2.007880555358630303e+00,4.574260883150512491e+00
9.440740499049560253e-01,2.017258821989327267e+00,4.595021721858260300e+00
9.418328319462551113e-01,2.011634513890955933e+00,4.580024730171647462e+00
